product_id,total_facturado,n_ventas,cantidad_total_vendida,n_clientes_unicos,n_devoluciones
22071,1513.00,1,17,1,0
22072,686.00,1,7,1,0
22073,1584.00,1,32,1,0
22074,3028.20,6,98,6,0
22075,1151.64,1,36,1,1
22076,2254.59,2,41,2,0
22077,1070.30,1,22,1,0
22078,14421.00,5,209,5,1
22079,1294.65,1,35,1,0
22080,3826.11,4,89,4,1
22082,2213.46,2,54,2,0
22083,1873.99,3,67,3,1
22084,4929.15,3,85,3,0
22085,414.00,1,9,1,0
22086,257.72,1,17,1,1
22087,4792.00,5,160,5,0
22088,3494.00,4,100,4,2
22089,2820.00,2,60,2,1
22090,4401.81,3,119,3,0
22091,5719.12,3,88,3,1
22092,179.97,1,3,1,1
22093,3310.23,2,77,2,1
22095,2450.00,1,50,1,0
22096,2219.40,3,60,3,1
22097,120.00,1,8,1,0
22098,3749.25,3,75,3,0
22099,75.96,1,2,1,0
22100,4249.15,4,85,4,0
22101,7590.88,5,152,5,1
22102,1599.68,1,32,1,0
22103,13706.00,2,77,2,1
22104,1349.55,1,9,1,0
22105,3148.25,2,35,2,1
22106,4050.00,3,81,3,1
22108,2011.80,3,70,3,0
22109,8747.28,3,72,3,1
22110,2339.22,3,78,3,1
22112,3044.13,3,87,3,0
22113,1471.08,3,39,3,1
22114,10500.00,2,70,2,0
22115,3534.10,4,118,4,1
22116,8458.59,6,141,6,3
22118,539.82,2,18,2,2
22119,1309.00,1,22,1,0
22120,5875.00,3,47,3,0
22121,9009.15,3,85,3,2
22122,9546.00,4,129,4,1
22123,4998.75,4,125,4,0
22124,89.80,1,2,1,1
22125,6170.04,4,116,4,3
22126,838.60,1,28,1,0
22127,2805.00,2,51,2,0
22128,5179.63,2,37,2,0
22129,98.97,1,3,1,0
22130,5280.00,2,60,2,0
22132,531.40,1,20,1,1
22133,3094.00,2,26,2,0
22134,1139.62,2,38,2,1
22135,539.00,1,11,1,1
22136,1529.66,1,34,1,0
22137,697.48,2,28,2,1
22138,2356.69,5,131,5,0
22139,4929.26,5,137,5,0
22140,10573.50,5,133,5,2
22141,119.98,1,2,1,1
22143,1364.61,2,39,2,1
22144,5083.18,3,82,3,2
22145,2627.00,3,74,3,0
22146,11739.00,3,91,3,0
22147,2364.57,3,43,3,2
22148,4913.85,5,123,5,4
22149,3740.00,3,68,3,0
22150,12597.48,7,252,7,1
22151,2209.15,3,115,3,2
22152,1819.72,1,28,1,1
22153,2438.00,2,46,2,1
22154,4409.02,3,98,3,2
22155,6290.00,4,74,4,1
22156,1935.93,6,141,6,1
22157,629.58,3,42,3,1
22158,1704.69,2,31,2,0
22159,1481.35,2,53,2,1
22160,6128.50,5,103,5,1
22161,5040.00,1,18,1,0
22162,3781.85,1,43,1,0
22163,13770.00,3,81,3,2
22164,4745.00,2,73,2,2
22166,6069.00,2,51,2,1
22167,1920.00,2,32,2,1
22169,3192.00,1,42,1,1
22170,6300.00,3,126,3,1
22171,1189.92,3,74,3,1
22172,7318.80,4,120,4,1
22173,11299.50,2,81,2,1
22174,7728.00,2,69,2,2
22175,308.28,1,14,1,0
22176,1291.20,2,15,2,0
22177,2149.57,2,43,2,0
22178,2070.00,2,69,2,2
22179,3069.00,3,62,3,0
22180,1198.50,2,30,2,0
22181,1469.65,2,35,2,1
22182,2100.00,3,84,3,2
22183,4403.00,5,74,5,1
22184,892.50,2,15,2,1
22185,2369.21,2,79,2,1
22186,279.92,2,8,2,2
22187,503.64,1,36,1,0
22188,2695.50,2,90,2,1
22189,261.00,1,9,1,0
22190,8898.94,3,58,3,0
22191,3079.23,4,77,4,1
22192,4462.50,3,119,3,1
22193,50.88,1,1,1,0
22194,2924.55,3,45,3,1
22195,7650.46,6,179,6,0
22196,5285.16,3,53,3,1
22197,639.80,2,20,2,0
22198,499.75,2,25,2,0
22199,10208.00,2,58,2,0
22201,7070.50,2,79,2,1
22202,3515.16,4,132,4,1
22203,1275.00,1,15,1,0
22204,6843.15,5,137,5,1
22205,3158.05,3,49,3,2
22206,6633.00,3,99,3,0
22207,4940.00,2,76,2,0
22208,2990.00,1,46,1,0
22209,4100.00,4,82,4,3
22210,3449.31,4,69,4,3
22211,11658.70,3,137,3,0
22212,2343.62,5,122,5,3
22213,1959.51,3,49,3,1
22214,2398.80,4,120,4,1
22215,4399.12,3,88,3,0
22216,4549.09,2,91,2,0
22217,5146.50,2,47,2,1
22218,4439.26,4,74,4,1
22219,2074.68,2,36,2,1
22220,2112.00,2,12,2,0
22221,1826.95,4,61,4,1
22222,720.51,3,47,3,1
22223,513.92,1,32,1,1
22224,5191.00,1,29,1,0
22225,5162.00,3,89,3,0
22226,2098.60,6,140,6,2
22227,417.00,1,6,1,1
22229,1016.52,2,43,2,0
22230,3900.00,2,52,2,0
22231,21894.00,4,123,4,0
22232,4060.00,2,70,2,0
22233,4943.60,2,68,2,1
22234,2300.76,2,77,2,1
22237,1433.55,2,95,2,2
22238,2275.00,2,35,2,0
22239,340.00,1,4,1,0
22240,973.00,2,14,2,0
22241,679.83,1,17,1,0
22242,1724.31,2,69,2,1
22243,2099.30,3,70,3,0
22244,1627.56,2,44,2,1
22245,4408.00,3,76,3,2
22246,11466.00,5,117,5,0
22247,2336.10,4,78,4,0
22248,6820.00,4,110,4,0
22250,16675.00,4,115,4,2
22251,5309.41,3,59,3,1
22252,470.38,2,29,2,2
22253,1519.62,1,38,1,0
22254,449.91,1,9,1,1
22255,9804.00,2,76,2,0
22256,4054.50,2,51,2,0
22257,1506.32,3,76,3,0
22258,2982.72,2,96,2,0
22259,2860.00,3,44,3,1
22260,2064.00,2,16,2,1
22261,2651.32,5,68,5,2
22262,5288.80,4,88,4,1
22263,3074.25,2,75,2,0
22264,3870.00,1,30,1,0
22265,3657.50,3,110,3,0
22266,4080.00,4,68,4,3
22267,705.40,2,20,2,2
22268,1414.92,2,39,2,1
22269,7998.00,4,62,4,2
22270,3249.35,3,65,3,1
22271,5459.09,2,91,2,0
22273,100.00,2,4,2,0
22274,1757.70,4,70,4,0
22275,11999.20,3,80,3,0
22276,3133.80,1,30,1,0
22278,8023.32,4,68,4,2
22279,1341.39,2,61,2,0
22280,1181.50,1,17,1,1
22281,14782.50,6,135,6,2
22282,2670.00,1,30,1,1
22283,796.98,2,74,2,1
22284,11996.25,3,75,3,2
22285,6847.25,3,61,3,0
22286,1791.36,3,64,3,2
22287,6460.50,2,59,2,0
22288,1125.00,3,45,3,0
22290,4170.00,3,60,3,1
22291,3999.20,3,80,3,1
22292,1138.32,3,93,3,0
22293,3920.00,1,40,1,1
22294,2829.99,3,51,3,0
22295,100.00,1,4,1,0
22296,3979.08,1,42,1,0
22297,2089.50,1,21,1,0
22298,3484.59,1,41,1,0
22299,1195.10,3,95,3,0
22300,3357.50,5,85,5,1
22301,3519.56,2,44,2,0
22302,4147.52,4,104,4,3
22303,1445.76,3,96,3,0
22304,7752.00,5,102,5,1
22305,1560.00,1,20,1,0
22306,2554.27,2,73,2,0
22307,4679.22,4,78,4,0
22308,6538.91,5,109,5,1
22309,577.98,1,39,1,1
22310,3736.50,1,47,1,1
22311,3165.50,3,65,3,1
22312,4029.76,4,112,4,1
22314,1169.74,2,26,2,1
22315,7392.00,2,42,2,2
22316,8062.30,3,74,3,0
22317,5557.22,3,139,3,1
22319,1785.00,1,21,1,1
22320,11776.59,5,93,5,1
22322,12600.00,5,168,5,1
22323,294.00,1,3,1,1
22324,589.75,1,35,1,0
22325,5593.83,3,69,3,0
22326,3569.30,3,70,3,3
22327,829.84,1,22,1,0
22328,2455.90,3,82,3,0
22329,5398.92,3,108,3,1
22330,1319.78,3,22,3,1
22331,14079.78,3,99,3,1
22332,3575.00,4,65,4,1
22333,5604.49,4,101,4,3
22334,5083.87,3,113,3,0
22335,1224.60,2,78,2,0
22336,4481.55,3,69,3,1
22337,6350.00,4,127,4,2
22339,763.50,1,50,1,0
22340,946.00,3,44,3,2
22341,1919.68,2,32,2,2
22342,17526.00,3,127,3,1
22343,2795.00,3,43,3,1
22345,646.20,2,60,2,1
22346,24386.00,5,137,5,1
22347,7316.00,3,62,3,1
22348,1805.60,4,148,4,0
22349,1198.80,2,24,2,1
22350,8330.00,3,98,3,1
22351,2577.85,2,43,2,0
22352,7075.50,4,89,4,1
22353,1367.10,3,30,3,3
22354,6640.65,3,27,3,2
22355,1510.80,1,24,1,0
22356,5944.05,3,119,3,0
22357,13340.00,3,92,3,0
22358,2397.60,2,48,2,2
22359,6207.36,4,122,4,1
22360,4312.00,3,98,3,1
22361,1749.65,3,35,3,0
22362,6688.00,2,38,2,1
22363,1425.60,1,32,1,1
22364,17542.00,8,196,8,2
22365,1875.00,2,25,2,1
22366,240.00,1,5,1,0
22367,4802.00,3,49,3,0
22368,5330.76,6,124,6,0
22370,1399.60,1,40,1,0
22371,2367.36,3,64,3,2
22372,13761.00,4,139,4,1
22373,1959.51,2,49,2,1
22374,1980.00,1,22,1,1
22375,14016.00,4,128,4,2
22376,649.90,2,10,2,0
22377,2363.00,2,17,2,0
22379,3025.00,6,121,6,2
22380,14196.45,3,71,3,0
22381,659.78,1,22,1,1
22382,6839.24,3,76,3,1
22383,6051.15,5,105,5,2
22384,3314.49,5,51,5,0
22385,3179.47,3,53,3,2
22386,2814.00,1,42,1,0
22387,13904.65,3,107,3,0
22388,1118.00,2,40,2,0
22389,1564.00,2,23,2,0
22390,3184.09,4,91,4,1
22391,2301.00,1,39,1,1
22392,6512.00,2,74,2,1
22393,929.29,2,67,2,0
22394,3627.00,4,93,4,0
22395,10098.00,2,51,2,0
22396,3679.08,4,92,4,1
22397,2337.12,3,108,3,1
22398,3180.00,2,40,2,1
22399,4725.00,1,35,1,0
22400,2699.70,1,30,1,0
22401,2279.62,1,38,1,1
22402,1950.00,2,39,2,1
22403,658.68,1,33,1,1
22404,1908.00,2,24,2,0
22405,509.83,1,17,1,0
22406,1451.56,3,44,3,0
22407,9896.58,4,82,4,0
22408,5775.00,1,33,1,0
22409,5287.77,4,123,4,1
22410,135.00,1,3,1,0
22411,5247.00,3,66,3,1
22412,5655.00,2,87,2,0
22413,3327.06,3,66,3,1
22414,5939.01,3,99,3,0
22415,3683.50,2,53,2,0
22416,1639.00,1,11,1,0
22417,12642.00,4,98,4,2
22418,610.50,2,37,2,1
22419,79.98,1,2,1,1
22420,1291.37,3,73,3,2
22421,512.14,2,29,2,0
22422,8739.15,6,147,6,2
22424,8880.00,3,74,3,0
22426,4875.00,2,75,2,1
22427,1026.01,2,59,2,0
22428,1814.40,2,64,2,0
22429,3025.00,4,121,4,2
22430,2095.60,4,124,4,2
22431,1784.65,2,35,2,0
22432,205.01,1,19,1,0
22433,2989.54,1,46,1,0
22436,2599.60,1,40,1,0
22437,4927.36,3,64,3,1
22438,3439.14,2,86,2,0
22439,869.70,2,30,2,1
22440,3319.17,4,83,4,1
22441,5070.00,2,78,2,2
22442,9151.90,4,142,4,0
22443,18238.48,5,152,5,0
22445,1624.75,2,25,2,1
22446,634.20,1,42,1,1
22447,11739.00,4,91,4,0
22448,10062.00,2,78,2,0
22449,4119.00,3,60,3,0
22450,1359.80,1,20,1,0
22451,4500.00,2,60,2,0
22452,5699.05,3,95,3,1
22453,2420.00,3,44,3,0
22454,9315.50,5,155,5,2
22455,10200.00,4,120,4,0
22456,2829.00,2,41,2,0
22457,275.00,1,5,1,0
22459,15840.00,3,99,3,0
22460,742.40,1,40,1,0
22461,585.42,1,22,1,0
22462,2970.00,3,55,3,0
22463,3717.83,2,67,2,0
22464,5510.00,1,38,1,0
22465,327.00,1,3,1,1
22466,19894.00,5,203,5,0
22467,359.92,1,8,1,0
22468,5491.96,6,124,6,2
22469,1646.73,1,27,1,0
22470,1475.00,3,59,3,0
22471,4589.49,3,51,3,1
22472,2409.00,1,22,1,1
22473,5488.00,3,56,3,0
22474,11641.50,5,117,5,1
22475,6205.89,3,93,3,1
22476,3464.01,3,99,3,2
22477,2999.40,2,60,2,0
22478,7252.00,2,74,2,1
22479,16660.00,5,170,5,3
22480,1764.00,3,18,3,2
22481,3626.00,2,37,2,1
22482,8950.00,1,50,1,0
22483,2639.12,2,88,2,0
22484,7869.00,4,61,4,0
22485,1747.50,1,50,1,1
22486,1549.69,1,31,1,0
22488,1054.50,2,95,2,1
22489,13429.21,3,79,3,0
22490,1996.40,2,31,2,2
22491,8556.00,4,93,4,0
22492,988.89,2,51,2,1
22493,4284.00,4,63,4,1
22494,17004.00,5,109,4,2
22495,6395.01,5,177,5,2
22496,3348.66,3,51,3,0
22497,4966.45,2,71,2,1
22498,8141.31,3,69,3,0
22499,2030.00,3,58,3,1
22500,4800.00,2,64,2,0
22501,4758.60,1,28,1,0
22502,578.56,2,32,2,1
22503,1189.25,5,71,5,0
22504,1256.25,2,75,2,0
22505,3008.41,4,59,4,0
22506,8137.00,4,103,4,1
22507,479.88,1,12,1,0
22508,140.00,1,8,1,0
22509,2496.96,5,144,5,1
22510,2491.85,1,43,1,1
22511,326.42,1,19,1,0
22512,1788.00,2,12,2,0
22513,6960.00,1,48,1,1
22514,2178.92,2,94,2,0
22515,2278.10,1,38,1,1
22516,2965.05,4,99,4,1
22517,628.95,1,21,1,0
22518,540.00,2,4,2,1
22519,7280.00,3,91,3,1
22520,6499.00,4,100,4,1
22522,289.44,1,18,1,1
22523,1372.00,2,14,2,0
22524,4076.96,2,83,2,1
22525,22946.00,7,154,7,2
22526,1035.00,1,23,1,0
22527,10327.50,4,75,4,1
22528,1822.68,4,61,4,0
22530,8262.00,5,153,5,0
22531,5130.00,3,54,3,0
22532,506.80,1,35,1,0
22533,5105.08,4,92,4,2
22534,1301.52,1,29,1,0
22535,3119.48,2,52,2,0
22536,95.97,1,3,1,0
22537,2750.00,1,22,1,0
22538,11569.35,3,65,3,2
22539,3788.18,8,257,8,3
22541,1848.15,2,37,2,0
22542,9020.00,2,82,2,1
22543,2182.32,1,42,1,0
22544,885.00,2,15,2,1
22545,1403.22,3,78,3,0
22546,19430.00,3,134,3,0
22547,5065.96,3,82,3,0
22548,18585.00,7,177,7,1
22550,2299.54,2,46,2,1
22551,2133.00,2,27,2,0
22552,1599.68,1,32,1,0
22553,927.71,2,29,2,1
22555,199.96,1,4,1,0
22556,2495.22,3,78,3,0
22557,8268.75,2,49,2,1
22558,2687.16,2,84,2,1
22559,1953.30,2,85,2,1
22560,1425.00,2,19,2,0
22561,17127.00,4,173,4,1
22562,8771.00,4,98,4,0
22563,198.00,1,4,1,0
22564,7019.22,2,78,2,0
22565,2772.00,3,56,3,0
22566,6114.90,5,102,5,1
22568,2549.68,6,157,6,0
22569,5724.00,3,106,3,1
22570,1376.49,2,51,2,0
22571,1550.00,1,25,1,1
22572,11760.00,4,98,4,1
22573,4183.00,4,94,4,1
22574,5106.00,3,74,3,1
22575,1798.80,5,120,5,1
22576,1276.00,2,58,2,1
22577,1794.00,2,26,2,0
22578,3723.00,2,34,2,2
22579,1759.78,3,22,3,1
22580,3900.00,3,60,3,0
22581,679.92,1,8,1,0
22582,15931.00,5,178,5,2
22583,636.00,1,8,1,0
22585,7590.00,4,110,4,0
22586,12337.92,5,144,5,1
22587,1320.00,1,48,1,1
22588,12126.00,2,94,2,0
22589,6965.00,3,70,3,0
22590,3185.00,3,70,3,2
22591,7008.00,3,64,3,0
22592,4366.00,3,74,3,1
22593,156.40,1,2,1,0
22594,1288.00,2,20,2,0
22595,2994.00,4,150,4,1
22596,2047.54,2,41,2,0
22597,20060.00,7,236,7,3
22598,18762.00,8,236,8,2
22599,3498.00,1,44,1,0
22601,688.85,3,23,3,1
22602,569.10,1,30,1,0
22603,3541.78,5,187,5,1
22604,2199.45,2,55,2,1
22605,525.28,1,28,1,0
22606,8650.80,3,89,3,1
22607,8010.00,2,45,2,0
22608,4030.00,3,62,3,1
22610,13715.00,6,211,6,1
22611,3964.39,2,61,2,1
22612,4031.00,3,58,3,1
22613,3704.43,2,57,2,0
22615,2442.24,2,48,2,0
22616,2852.00,1,46,1,0
22617,3972.43,3,49,3,1
22618,2975.00,2,50,2,0
22619,654.42,1,39,1,0
22620,2059.50,1,30,1,0
22624,6991.74,5,126,5,3
22625,611.24,2,37,2,0
22626,1428.54,2,87,2,0
22627,2265.96,4,138,4,0
22628,471.54,2,29,2,1
22630,9999.00,4,101,4,2
22631,6600.00,4,120,4,3
22632,618.54,1,39,1,1
22633,1119.00,2,20,2,0
22634,2699.55,1,45,1,0
22635,2254.59,2,41,2,1
22636,3156.59,1,41,1,0
22637,2956.50,3,81,3,0
22638,10074.00,4,92,4,2
22639,154.70,1,10,1,0
22640,2165.62,1,38,1,0
22641,8195.00,4,149,4,1
22642,4259.29,2,71,2,1
22643,3905.00,3,71,3,0
22644,3219.08,2,92,2,2
22645,825.00,1,15,1,0
22646,10880.00,4,128,4,1
22647,139.79,1,7,1,1
22648,879.50,1,10,1,0
22649,699.30,1,14,1,0
22650,711.36,1,48,1,0
22651,2939.51,1,49,1,0
22652,2160.00,3,64,3,0
22653,4680.00,3,78,3,0
22654,3358.95,4,105,4,1
22655,4309.20,3,36,3,3
22656,8518.58,4,142,4,0
22657,440.00,1,8,1,1
22658,4723.28,2,68,2,1
22659,21693.96,6,108,6,0
22660,7888.00,4,136,4,0
22661,669.60,2,36,2,1
22662,204.82,1,11,1,0
22663,4345.65,3,87,3,2
22664,579.90,1,2,1,0
22665,2724.30,2,90,2,0
22666,2729.09,4,91,4,1
22667,1417.50,1,27,1,0
22668,671.30,3,49,3,0
22669,3114.80,3,104,3,0
22670,3723.00,1,17,1,0
22672,7774.00,2,46,2,0
22673,191.70,2,15,2,1
22674,3780.00,4,84,4,0
22675,1817.76,2,84,2,0
22676,5898.82,4,118,4,0
22677,1931.11,1,29,1,1
22678,6586.92,4,108,4,1
22679,4329.85,5,89,5,1
22680,519.87,3,13,3,1
22681,6567.00,3,66,3,0
22682,2495.36,2,64,2,1
22683,4463.55,3,109,3,1
22684,3079.23,3,77,3,0
22685,1277.29,3,71,3,0
22686,2671.96,3,67,3,1
22687,731.12,2,38,2,0
22689,3988.00,3,100,3,2
22690,571.06,2,14,2,1
22691,459.54,2,46,2,1
22692,295.92,1,8,1,1
22693,3419.24,4,76,4,0
22694,1100.00,1,20,1,0
22695,2799.00,5,100,5,1
22696,8901.00,5,180,5,1
22697,3267.00,2,66,2,2
22698,1373.75,1,25,1,0
22699,540.00,1,10,1,0
22700,1959.44,3,56,3,2
22701,1935.00,2,43,2,1
22702,8662.50,7,175,7,1
22703,880.00,1,16,1,0
22705,2500.00,5,100,5,2
22706,4015.00,3,73,3,1
22707,10429.29,4,171,4,0
22708,1595.43,2,57,2,0
22709,5100.00,5,102,5,1
22710,165.00,1,3,1,0
22711,3784.00,2,86,2,0
22712,4038.99,3,101,3,0
22713,1819.35,2,65,2,0
22714,1760.00,2,40,2,1
22715,4079.32,3,68,3,1
22716,3397.96,3,68,3,2
22717,1414.53,1,27,1,0
22718,1916.29,4,71,4,1
22719,647.76,1,24,1,1
22720,15675.00,8,285,8,2
22721,4495.50,5,111,5,0
22722,2163.80,2,62,2,2
22723,1404.00,2,26,2,1
22724,5279.12,2,88,2,1
22725,3672.50,3,65,3,1
22726,229.23,2,27,2,1
22728,2376.00,2,48,2,1
22730,655.50,1,23,1,0
22731,3735.00,3,75,3,2
22732,45.00,1,1,1,0
22733,2049.59,2,41,2,0
22734,11954.00,5,172,5,0
22735,1150.00,1,46,1,0
22736,4319.28,2,72,2,0
22737,7250.00,2,58,2,0
22739,1185.00,2,30,2,0
22740,130.00,2,2,2,0
22741,3635.40,3,73,3,2
22742,1350.00,1,25,1,0
22745,639.84,2,48,2,2
22746,539.73,2,27,2,0
22747,3960.00,4,90,4,1
22748,1574.37,2,63,2,1
22749,2609.46,2,63,2,1
22750,4185.00,3,93,3,0
22751,513.26,1,22,1,0
22752,1199.00,1,20,1,1
22753,4050.00,3,120,3,0
22754,850.00,2,34,2,1
22755,3185.00,3,49,3,1
22756,1785.00,2,51,2,1
22757,2238.40,2,32,2,1
22758,1651.99,3,31,3,1
22759,1739.71,1,29,1,0
22760,1675.71,5,129,5,0
22761,2679.00,2,57,2,1
22762,3978.00,4,117,4,1
22763,6380.00,4,116,4,1
22764,3102.50,2,73,2,0
22765,3888.00,4,81,4,0
22766,2232.00,3,62,3,1
22769,791.76,1,24,1,1
22770,1409.53,2,47,2,0
22771,363.40,1,10,1,1
22772,872.96,4,64,4,1
22773,11495.00,3,95,3,1
22774,3663.00,2,74,2,0
22775,472.50,1,14,1,0
22776,2225.00,5,89,5,2
22777,1997.55,2,45,2,2
22778,1225.00,1,35,1,1
22780,658.00,1,14,1,0
22781,440.00,2,8,2,0
22782,3952.00,2,76,2,0
22783,1222.20,2,36,2,0
22784,6279.00,7,210,7,1
22785,1070.70,3,43,3,0
22786,4625.30,5,115,5,0
22787,4140.00,4,92,4,1
22788,1549.56,2,37,2,0
22789,1025.00,1,41,1,0
22790,3520.00,2,64,2,0
22792,2520.00,3,60,3,2
22793,2676.65,2,67,2,0
22794,1578.00,1,40,1,1
22795,176.00,1,11,1,0
22796,2695.00,2,49,2,1
22798,1879.10,1,38,1,0
22799,927.68,1,32,1,0
22800,3824.00,6,239,6,3
22801,575.00,1,23,1,0
22802,9758.00,3,82,3,1
22803,5898.81,4,103,4,1
22804,2832.00,3,59,3,1
22805,1963.50,1,33,1,1
22806,3680.00,5,80,5,0
22808,1450.80,1,36,1,0
22809,2796.48,3,72,3,1
22810,4142.66,6,103,6,2
22811,9243.50,5,133,5,1
22812,93009.00,3,103,3,1
22813,952.00,2,14,2,1
22814,742.50,1,22,1,1
22815,4567.50,6,145,6,1
22816,7480.00,5,136,5,1
22817,2236.00,1,43,1,0
22818,210.00,1,6,1,0
22819,2412.00,2,67,2,0
22820,550.00,2,22,2,0
22821,2791.24,3,62,3,1
22822,661.98,2,17,2,0
22823,1300.00,2,52,2,0
22825,2297.24,2,46,2,0
22826,6602.50,5,95,5,2
22827,1739.64,1,42,1,1
22828,7380.00,3,123,3,1
22829,300.00,1,12,1,0
22831,2415.00,2,69,2,0
22832,1815.45,4,91,4,1
22833,5782.00,5,98,5,1
22834,659.89,2,11,2,1
22835,5028.50,3,89,3,2
22836,3009.14,3,86,3,0
22837,3484.00,3,67,3,0
22838,5395.00,3,83,3,0
22839,4093.83,5,117,5,1
22840,15708.00,3,102,3,1
22841,1246.50,1,45,1,0
22842,1760.00,1,40,1,0
22843,1680.00,1,28,1,0
22844,6307.73,4,121,4,1
22845,4587.00,3,66,3,2
22846,1612.00,2,31,2,1
22847,1398.60,2,28,2,1
22848,3568.98,4,102,4,0
22849,5296.50,4,107,4,2
22850,12644.00,3,116,3,1
22851,2459.59,2,41,2,1
22853,3167.12,3,88,3,0
22854,1538.19,4,81,4,1
22855,2159.64,1,36,1,1
22856,3361.92,2,64,2,0
22857,1732.50,5,35,5,1
22858,1197.00,3,60,3,0
22859,4950.00,4,99,4,2
22860,4014.27,3,73,3,0
22861,1079.73,2,27,2,0
22862,6125.00,3,125,3,2
22864,1839.54,2,46,2,0
22866,7140.00,3,60,3,1
22867,1040.00,1,20,1,0
22868,276.40,1,8,1,0
22869,1120.00,1,40,1,0
22870,340.00,1,10,1,0
22871,6009.50,4,101,4,0
22872,720.00,1,15,1,0
22874,2939.02,4,98,4,2
22875,4400.00,3,88,3,0
22876,2891.00,2,49,2,0
22877,4938.50,3,83,3,1
22878,799.80,1,20,1,0
22880,780.00,1,12,1,0
22881,2662.95,2,41,2,0
22882,8038.66,6,134,6,3
22883,2650.00,5,106,5,0
22885,9717.00,2,82,2,0
22886,1769.41,2,59,2,0
22887,680.00,1,17,1,0
22888,575.00,1,23,1,0
22889,6046.50,2,87,2,0
22890,12070.71,2,71,2,1
22891,2720.90,2,91,2,1
22892,1485.00,1,30,1,1
22893,2425.00,2,97,2,0
22894,1775.26,4,74,4,2
22897,850.00,2,34,2,1
22898,6188.00,3,91,3,0
22899,3574.35,2,65,2,0
22901,1713.60,1,36,1,0
22902,2528.00,3,64,3,0
22904,3072.00,3,64,3,2
22905,2443.78,2,59,2,0
22906,1309.00,1,22,1,1
22907,349.90,2,10,2,1
22908,5280.00,3,96,3,0
22909,2789.07,3,93,3,2
22910,8055.00,7,179,7,3
22911,119.00,1,2,1,1
22912,6480.00,5,108,5,1
22913,1631.85,2,33,2,1
22914,2554.37,3,49,3,0
22915,4257.00,2,86,2,0
22916,1170.00,1,26,1,0
22917,2487.60,2,72,2,0
22918,303.36,1,24,1,0
22919,4628.00,2,89,2,0
22920,1922.00,3,40,3,1
22921,1458.00,1,27,1,0
22922,4547.50,4,107,4,0
22923,3175.00,4,127,4,0
22925,2902.50,3,86,3,1
22926,1188.00,3,66,3,0
22927,81270.00,4,90,4,1
22928,4747.50,5,125,5,1
22929,1424.00,1,32,1,0
22930,6324.50,3,91,3,1
22931,3024.00,3,84,3,2
22932,598.50,1,21,1,0
22933,1116.00,1,31,1,1
22934,1925.00,3,77,3,2
22935,1900.00,3,76,3,1
22936,1470.00,3,35,3,2
22937,1807.00,1,26,1,0
22938,6970.00,2,82,2,0
22939,2040.00,2,48,2,0
22940,240.00,1,4,1,1
22941,1189.66,1,34,1,1
22942,1732.50,1,35,1,1
22943,1897.50,2,55,2,0
22944,3375.00,1,27,1,0
22945,4009.50,2,81,2,1
22946,8687.50,4,125,4,2
22947,1782.45,2,51,2,1
22948,2332.20,6,156,6,1
22949,6000.00,2,80,2,1
22950,2291.00,2,58,2,0
22951,2200.00,3,44,3,0
22952,716.00,1,20,1,0
22953,1854.47,3,53,3,1
22954,6664.00,3,56,3,1
22955,4620.00,4,110,4,0
22956,7370.00,4,134,4,0
22957,2200.00,6,88,6,1
22958,4358.91,4,109,4,0
22959,1960.00,2,40,2,0
22960,2159.46,2,54,2,0
22961,9112.60,5,161,5,1
22962,2250.00,2,90,2,0
22963,8318.40,5,160,5,3
22964,936.00,1,26,1,0
22965,4698.00,3,87,3,1
22966,3312.00,2,72,2,1
22967,29.99,1,1,1,0
22968,841.50,2,17,2,1
22969,249.95,1,5,1,1
22970,801.46,2,22,2,0
22971,2464.00,2,28,2,0
22972,1350.00,1,27,1,0
22973,2128.50,1,43,1,0
22974,6784.26,5,174,5,1
22975,6880.50,5,139,5,3
22976,3481.94,3,98,3,2
22977,2175.11,2,49,2,1
22978,2812.00,4,37,4,0
22979,1379.54,2,46,2,1
22980,1428.00,3,24,3,1
22981,3119.20,3,80,3,0
22983,1950.00,1,30,1,0
22984,2820.00,3,94,3,1
22985,1345.50,1,39,1,0
22986,4169.88,3,132,3,2
22988,5099.25,2,75,2,2
22989,1737.50,2,25,2,1
22990,3993.50,4,163,4,1
22991,3564.00,3,72,3,2
22992,5555.00,3,101,3,2
22993,2020.57,1,43,1,0
22994,5198.70,4,130,4,2
22995,5135.00,3,79,3,0
22996,2928.57,4,93,4,3
22997,4169.02,5,149,5,2
22999,3110.55,5,89,5,0
23000,4740.00,1,30,1,1
23001,2326.50,3,47,3,1
23002,5950.00,3,50,3,0
23003,2808.00,2,52,2,1
23005,1881.00,3,38,3,0
23006,79.00,1,2,1,1
23007,1936.00,2,44,2,2
23008,6329.40,4,132,4,2
23009,2669.11,5,89,5,2
23010,3534.00,3,124,3,1
23011,4732.00,4,91,4,2
23012,2440.89,4,111,4,1
23013,4895.00,3,89,3,1
23015,2750.00,4,110,4,1
23016,890.00,2,20,2,0
23017,3318.00,3,56,3,0
23018,1595.00,2,44,2,1
23019,3944.00,3,58,3,1
23020,2970.00,4,110,4,2
23021,2581.00,2,29,2,1
23022,5213.51,5,149,5,1
23023,5495.00,6,157,6,2
23024,12045.00,6,219,6,0
23025,2786.90,2,62,2,0
23026,2185.60,3,80,3,2
23027,10404.00,9,289,9,2
23028,3718.00,4,169,4,2
