user_id,total_spent,n_pedidos,n_productos_diferentes,cantidad_total,ticket_medio,n_pedidos_devueltos,cluster
86552,3274.05,1,3,62,3274.05,0,0
86553,2131.56,1,2,57,2131.56,0,0
86554,1811.42,1,2,48,1811.42,0,0
86557,6837.13,3,8,184,2279.04,1,2
86558,2850.00,1,1,38,2850.00,0,0
86559,136.85,1,1,23,136.85,0,0
86562,12842.60,1,3,119,12842.60,0,3
86563,126.00,1,1,6,126.00,0,0
86566,8504.83,2,5,77,4252.41,0,2
86574,7053.75,3,4,117,2351.25,0,2
86580,212.17,1,1,49,212.17,0,0
86581,4498.65,1,1,45,4498.65,0,0
86585,4300.00,1,1,50,4300.00,0,0
86586,299.85,1,1,15,299.85,0,0
86592,2857.40,1,3,52,2857.40,0,0
86594,3509.61,1,1,39,3509.61,0,0
86598,68.97,1,1,3,68.97,0,0
86599,1723.85,1,1,23,1723.85,0,0
86600,1425.00,1,2,39,1425.00,0,0
86601,3158.61,1,1,39,3158.61,0,0
86604,192.00,1,1,16,192.00,0,0
86607,49.75,1,1,5,49.75,0,0
86623,299.60,1,1,20,299.60,0,0
86624,3262.50,1,2,95,3262.50,0,0
86637,420.00,1,1,10,420.00,0,0
86652,3741.65,2,2,69,1870.82,0,2
86657,20088.00,1,2,72,20088.00,0,3
86662,2069.08,1,1,46,2069.08,0,0
86668,13514.15,3,7,176,4504.72,0,2
86675,3993.02,2,4,78,1996.51,0,2
86676,159.00,1,1,6,159.00,0,0
86677,2850.00,1,1,38,2850.00,0,0
86678,1317.80,1,1,44,1317.80,1,1
86684,310.50,1,1,18,310.50,0,0
86687,5964.52,1,3,85,5964.52,0,3
86688,260.00,1,1,4,260.00,0,0
86691,1163.49,1,3,67,1163.49,2,1
86692,5471.40,1,2,60,5471.40,0,0
86695,407.83,1,1,17,407.83,0,0
86696,763.50,1,1,50,763.50,0,0
86700,2272.32,1,2,38,2272.32,0,0
86705,2750.00,1,1,22,2750.00,0,0
86709,2392.50,1,2,31,2392.50,0,0
86716,11759.51,1,1,49,11759.51,0,3
86718,1737.64,1,2,50,1737.64,0,0
86723,1539.78,1,1,22,1539.78,0,0
86726,919.54,1,1,46,919.54,0,0
86727,9120.38,3,5,114,3040.13,0,2
86730,116.91,1,1,9,116.91,1,1
86731,7574.88,2,3,85,3787.44,0,2
86733,546.00,1,1,21,546.00,0,0
86734,1052.61,1,1,39,1052.61,0,0
86735,1801.65,1,2,52,1801.65,0,0
86745,3267.26,2,2,67,1633.63,0,2
86747,389.74,1,1,26,389.74,0,0
86749,15.00,1,1,1,15.00,0,0
86754,5785.50,1,1,38,5785.50,0,3
86756,3516.34,2,4,55,1758.17,0,2
86766,3420.00,1,2,25,3420.00,0,0
86768,494.67,1,1,33,494.67,0,0
86769,1115.28,1,1,36,1115.28,0,0
86775,5050.50,1,2,37,5050.50,0,0
86783,250.00,1,1,5,250.00,0,0
86785,44.00,1,1,1,44.00,0,0
86786,6192.00,1,2,54,6192.00,1,1
86788,2916.40,1,4,119,2916.40,0,0
86793,1440.00,1,1,36,1440.00,0,0
86797,365.40,1,1,15,365.40,0,0
86798,385.98,1,1,42,385.98,1,1
86799,2192.57,1,3,79,2192.57,0,0
86802,2752.00,1,1,43,2752.00,0,0
86803,526.66,1,1,17,526.66,1,1
86805,610.92,1,1,36,610.92,0,0
86809,999.50,1,1,50,999.50,0,0
86811,10427.31,1,4,88,10427.31,0,3
86812,2896.00,1,2,52,2896.00,0,0
86813,1121.66,1,1,34,1121.66,0,0
86816,840.00,1,1,35,840.00,0,0
86825,3206.57,1,2,45,3206.57,0,0
86826,2588.05,2,3,81,1294.03,0,2
86827,1999.00,2,2,63,999.50,0,2
86828,935.28,1,1,36,935.28,0,0
86832,502.43,1,1,47,502.43,0,0
86833,3450.00,1,1,30,3450.00,1,1
86836,2112.65,1,1,47,2112.65,2,1
86841,3078.60,1,3,76,3078.60,0,0
86844,1094.50,1,1,11,1094.50,1,1
86854,3329.55,1,1,45,3329.55,0,0
86856,2160.00,1,1,36,2160.00,0,0
86857,563.90,2,3,33,281.95,0,2
86865,1392.42,1,2,40,1392.42,0,0
86866,2151.02,1,4,78,2151.02,0,0
86870,1649.67,1,1,11,1649.67,0,0
86872,724.50,1,1,15,724.50,0,0
86879,2139.16,1,2,19,2139.16,0,0
86880,1631.52,1,1,48,1631.52,0,0
86881,2119.77,1,2,27,2119.77,0,0
86888,12026.53,1,1,41,12026.53,0,3
86895,4700.00,1,1,40,4700.00,0,0
86897,5793.95,3,4,70,1931.32,0,2
86902,992.00,1,1,31,992.00,0,0
86905,5557.75,1,2,53,5557.75,0,0
86912,329.70,1,1,6,329.70,0,0
86913,4080.00,1,1,34,4080.00,0,0
86914,1027.65,2,3,24,513.83,0,2
86919,792.00,1,1,18,792.00,0,0
86921,4633.52,2,2,61,2316.76,0,2
86923,2100.00,1,1,42,2100.00,0,0
86925,623.84,1,1,16,623.84,0,0
86933,5406.90,1,4,80,5406.90,0,0
86936,13400.00,1,2,52,13400.00,0,3
86939,3552.00,1,1,48,3552.00,0,0
86947,2765.10,1,2,56,2765.10,0,0
86950,3808.77,1,2,37,3808.77,0,0
86954,1427.66,1,1,34,1427.66,0,0
86956,2982.00,1,2,56,2982.00,1,1
86958,6474.72,2,3,80,3237.36,1,1
86962,654.00,1,1,24,654.00,0,0
86966,2955.00,2,3,70,1477.50,0,2
86976,546.00,1,1,13,546.00,0,0
86978,1727.73,1,1,27,1727.73,0,0
86981,6955.53,1,1,47,6955.53,0,3
86982,2614.30,1,2,43,2614.30,0,0
86983,1705.00,1,1,31,1705.00,1,1
86985,324.87,1,1,13,324.87,0,0
86986,1764.00,1,1,49,1764.00,0,0
86988,6300.00,1,1,42,6300.00,0,3
86993,664.65,1,1,35,664.65,0,0
86994,3235.05,1,1,39,3235.05,0,0
87003,1608.00,1,1,6,1608.00,0,0
87006,1200.00,1,1,48,1200.00,0,0
87017,1481.09,2,3,91,740.54,0,2
87034,998.73,1,1,27,998.73,0,0
87038,349.65,1,1,7,349.65,0,0
87040,1109.63,1,1,37,1109.63,0,0
87044,360.00,1,1,24,360.00,0,0
87045,539.96,1,1,4,539.96,0,0
87046,3413.28,1,1,24,3413.28,0,0
87048,900.00,1,1,36,900.00,0,0
87065,798.83,1,1,17,798.83,0,0
87066,2759.54,1,1,23,2759.54,0,0
87073,1419.00,1,1,43,1419.00,0,0
87078,4130.00,1,1,35,4130.00,0,0
87080,1259.72,1,1,28,1259.72,0,0
87081,1128.00,1,1,47,1128.00,0,0
87084,705.96,2,2,20,352.98,0,2
87096,3700.50,1,2,68,3700.50,0,0
87101,855.19,1,2,68,855.19,0,0
87103,3007.17,1,1,9,3007.17,0,0
87104,311.92,1,1,8,311.92,1,1
87116,3929.71,3,5,102,1309.90,0,2
87117,1459.50,1,1,21,1459.50,0,0
87120,1571.64,2,2,48,785.82,0,2
87124,1833.00,1,1,47,1833.00,0,0
87126,750.00,1,1,15,750.00,1,1
87134,4995.00,1,1,37,4995.00,0,0
87135,2100.00,1,1,42,2100.00,0,0
87137,1885.80,1,1,42,1885.80,1,1
87143,9923.69,1,4,133,9923.69,0,3
87144,860.17,1,2,48,860.17,0,0
87147,1716.00,1,1,33,1716.00,0,0
87148,287.64,1,1,36,287.64,0,0
87155,52.00,1,1,1,52.00,0,0
87156,765.00,1,1,45,765.00,0,0
87163,764.50,1,1,11,764.50,0,0
87164,1648.74,2,3,18,824.37,0,2
87167,694.95,1,1,41,694.95,1,1
87169,1281.35,1,2,53,1281.35,0,0
87172,179.00,1,1,20,179.00,0,0
87175,1372.80,1,1,39,1372.80,0,0
87178,1200.00,1,1,48,1200.00,0,0
87179,490.10,1,1,29,490.10,0,0
87187,1473.56,1,2,44,1473.56,1,1
87189,514.75,1,1,25,514.75,0,0
87195,1353.51,1,2,49,1353.51,0,0
87196,2973.28,1,4,67,2973.28,0,0
87199,765.60,1,1,48,765.60,0,0
87205,19046.99,2,6,207,9523.49,0,3
87206,1496.88,1,1,33,1496.88,0,0
87210,270.00,1,1,45,270.00,0,0
87221,5417.12,1,3,62,5417.12,0,0
87226,1947.71,1,2,65,1947.71,0,0
87230,1316.00,1,1,47,1316.00,0,0
87233,2497.71,1,2,71,2497.71,0,0
87237,950.00,1,1,38,950.00,0,0
87242,224.73,1,1,9,224.73,0,0
87244,72.00,1,1,6,72.00,0,0
87250,1375.00,2,2,62,687.50,0,2
87252,2261.92,1,4,72,2261.92,0,0
87256,327.60,1,1,30,327.60,0,0
87259,209.93,1,1,7,209.93,0,0
87270,1391.78,1,1,26,1391.78,0,0
87272,657.53,1,1,47,657.53,0,0
87279,2097.90,1,1,42,2097.90,0,0
87281,538.80,1,1,12,538.80,0,0
87286,119.94,1,1,6,119.94,0,0
87291,7106.58,1,1,39,7106.58,0,3
87293,2771.30,1,2,47,2771.30,0,0
87295,2726.28,1,1,36,2726.28,0,0
87298,534.00,1,1,3,534.00,0,0
87300,1782.00,1,2,57,1782.00,0,0
87302,1441.56,1,2,51,1441.56,0,0
87304,2160.00,1,1,48,2160.00,1,1
87309,1340.28,2,2,18,670.14,0,2
87310,2530.63,2,3,125,1265.31,1,1
87317,2389.86,1,2,36,2389.86,0,0
87318,1060.20,1,1,36,1060.20,0,0
87320,161.84,1,1,7,161.84,0,0
87321,5199.60,1,1,40,5199.60,0,0
87322,3983.20,2,2,75,1991.60,0,2
87324,2101.10,3,4,111,700.37,0,2
87325,49.50,1,1,1,49.50,0,0
87332,2629.47,1,3,58,2629.47,0,0
87336,2720.00,1,1,40,2720.00,0,0
87341,4143.68,1,4,134,4143.68,0,0
87343,4049.79,1,2,70,4049.79,1,1
87353,608.00,1,1,32,608.00,0,0
87354,2000.35,1,4,40,2000.35,0,0
87357,1196.00,1,1,26,1196.00,0,0
87360,2008.80,1,1,31,2008.80,1,1
87363,5918.90,1,4,112,5918.90,0,3
87369,575.00,1,1,23,575.00,0,0
87374,1529.83,1,1,17,1529.83,0,0
87383,839.76,1,1,24,839.76,0,0
87384,3032.40,1,1,40,3032.40,0,0
87388,239.92,1,1,8,239.92,0,0
87389,304.50,1,1,21,304.50,0,0
87390,4759.66,1,1,34,4759.66,0,0
87394,6226.22,2,4,99,3113.11,0,2
87396,573.85,1,1,23,573.85,0,0
87406,1697.40,1,1,41,1697.40,0,0
87414,1620.00,1,1,36,1620.00,0,0
87418,2997.64,1,2,58,2997.64,0,0
87420,652.05,1,1,23,652.05,0,0
87426,8381.76,1,2,70,8381.76,1,3
87429,3491.66,1,4,112,3491.66,0,0
87431,1169.55,1,2,39,1169.55,0,0
87432,389.35,1,1,13,389.35,0,0
87442,749.75,1,1,25,749.75,0,0
87449,296.73,1,1,27,296.73,0,0
87452,276.00,1,1,4,276.00,0,0
87455,1263.20,1,1,40,1263.20,0,0
87457,602.20,1,1,5,602.20,0,0
87459,850.26,1,1,37,850.26,2,1
87460,62.94,1,1,6,62.94,0,0
87464,126.00,1,1,4,126.00,0,0
87474,607.62,1,2,42,607.62,0,0
87478,689.56,2,3,57,344.78,1,1
87487,4310.04,2,2,57,2155.02,0,2
87488,1368.00,1,1,38,1368.00,0,0
87489,3971.00,1,1,19,3971.00,0,0
87491,89.85,1,1,3,89.85,0,0
87492,3285.90,1,3,63,3285.90,0,0
87497,517.72,1,1,14,517.72,0,0
87506,2510.40,1,2,49,2510.40,0,0
87510,2654.28,1,1,36,2654.28,0,0
87513,5997.56,2,3,38,2998.78,0,2
87514,2362.35,2,3,90,1181.18,0,2
87515,1611.32,2,2,68,805.66,0,2
87519,647.64,1,1,36,647.64,0,0
87522,838.95,1,1,21,838.95,0,0
87531,4119.36,1,1,42,4119.36,0,0
87532,929.90,1,2,42,929.90,0,0
87534,3144.00,1,1,48,3144.00,1,1
87535,2415.60,1,2,66,2415.60,0,0
87536,1935.00,1,1,15,1935.00,0,0
87542,7388.00,1,2,48,7388.00,0,3
87543,759.62,1,1,38,759.62,1,1
87549,1440.00,1,1,24,1440.00,0,0
87553,191.68,1,1,32,191.68,0,0
87558,3909.46,1,1,47,3909.46,0,0
87561,29.99,1,1,1,29.99,0,0
87562,4899.51,1,1,49,4899.51,0,0
87563,1480.28,1,1,46,1480.28,0,0
87565,299.75,1,1,25,299.75,0,0
87566,2399.52,1,1,48,2399.52,0,0
87568,605.72,1,1,38,605.72,0,0
87573,14367.68,1,1,32,14367.68,0,3
87575,535.50,1,1,9,535.50,0,0
87576,384.00,1,1,12,384.00,0,0
87578,3335.75,2,4,119,1667.87,0,2
87579,20224.10,1,2,94,20224.10,0,3
87580,1769.88,1,2,24,1769.88,0,0
87586,1639.18,1,1,41,1639.18,0,0
87588,8492.00,1,1,44,8492.00,0,3
87589,3907.81,2,2,51,1953.90,0,2
87597,468.00,1,1,6,468.00,0,0
87598,574.54,1,1,23,574.54,0,0
87599,512.15,1,2,37,512.15,0,0
87603,7206.54,1,2,59,7206.54,0,3
87606,296.00,1,1,4,296.00,0,0
87608,67.90,1,1,2,67.90,0,0
87609,591.02,1,1,29,591.02,0,0
87615,6091.82,1,3,72,6091.82,0,3
87617,525.00,1,1,21,525.00,0,0
87620,101.46,1,1,38,101.46,0,0
87621,2444.00,1,1,47,2444.00,0,0
87625,646.00,1,1,19,646.00,0,0
87628,3395.04,1,2,80,3395.04,0,0
87639,429.00,1,1,11,429.00,0,0
87640,260.91,1,1,9,260.91,0,0
87647,1404.00,1,1,45,1404.00,0,0
87651,16016.63,1,2,80,16016.63,0,3
87653,857.78,1,1,22,857.78,0,0
87654,1426.00,1,1,23,1426.00,0,0
87658,4217.99,1,4,116,4217.99,0,0
87660,81.60,1,1,24,81.60,0,0
87662,373.78,1,1,22,373.78,0,0
87663,1374.70,1,2,43,1374.70,0,0
87665,198.00,1,1,18,198.00,0,0
87672,158.00,1,1,1,158.00,0,0
87674,10458.00,2,4,117,5229.00,0,2
87676,1800.00,1,1,36,1800.00,0,0
87677,1344.00,1,1,28,1344.00,0,0
87678,2048.79,1,3,59,2048.79,0,0
87679,438.68,1,1,44,438.68,0,0
87680,3708.26,1,2,76,3708.26,0,0
87684,2585.64,2,2,76,1292.82,0,2
87685,213.84,1,1,24,213.84,0,0
87690,7585.94,2,3,110,3792.97,0,2
87692,3423.72,1,4,104,3423.72,0,0
87697,1320.00,1,1,40,1320.00,0,0
87700,2496.00,1,1,48,2496.00,0,0
87704,707.88,1,1,12,707.88,0,0
87708,1886.00,1,1,41,1886.00,0,0
87710,2072.14,1,1,41,2072.14,2,1
87716,875.00,1,1,5,875.00,0,0
87717,1210.00,1,1,22,1210.00,0,0
87722,619.90,1,2,20,619.90,0,0
87724,2425.50,1,1,49,2425.50,0,0
87727,2865.61,1,2,39,2865.61,0,0
87728,551.98,2,2,25,275.99,0,2
87732,2991.20,1,1,16,2991.20,0,0
87738,2020.36,1,2,51,2020.36,0,0
87740,1800.00,1,1,40,1800.00,0,0
87745,350.73,1,1,27,350.73,1,1
87746,5704.70,1,2,54,5704.70,0,3
87749,2971.56,1,2,89,2971.56,0,0
87754,275.77,1,1,23,275.77,1,1
87757,1557.80,2,2,51,778.90,0,2
87759,572.70,1,1,23,572.70,0,0
87763,2747.62,1,1,47,2747.62,0,0
87769,302.22,1,2,21,302.22,0,0
87770,4413.60,1,1,45,4413.60,0,0
87771,925.00,1,2,31,925.00,1,1
87776,1823.68,1,1,32,1823.68,0,0
87779,2058.84,1,1,38,2058.84,0,0
87781,7508.59,1,3,51,7508.59,0,3
87782,2176.35,1,1,33,2176.35,0,0
87783,1439.70,1,1,6,1439.70,0,0
87787,997.50,1,1,15,997.50,0,0
87788,2700.00,1,1,36,2700.00,0,0
87791,1691.00,1,1,19,1691.00,0,0
87793,712.69,1,1,31,712.69,0,0
87795,220.64,1,1,16,220.64,0,0
87796,694.83,2,2,35,347.41,0,2
87797,3916.00,1,1,22,3916.00,0,0
87804,3065.06,1,3,74,3065.06,0,0
87806,1610.00,1,1,35,1610.00,0,0
87808,1904.00,1,1,32,1904.00,0,0
87809,2275.20,1,2,48,2275.20,0,0
87810,1863.00,1,1,27,1863.00,1,1
87817,1386.00,1,1,33,1386.00,0,0
87823,356.16,1,1,7,356.16,0,0
87824,83.96,1,1,2,83.96,0,0
87831,360.00,1,1,9,360.00,0,0
87832,1599.75,1,2,60,1599.75,0,0
87837,10175.55,1,2,67,10175.55,1,3
87838,2399.70,1,1,30,2399.70,0,0
87840,717.26,1,2,42,717.26,0,0
87850,4454.47,2,6,95,2227.24,0,2
87856,528.00,1,1,6,528.00,0,0
87858,2711.20,2,3,94,1355.60,0,2
87860,990.00,1,1,20,990.00,0,0
87870,714.00,1,1,21,714.00,0,0
87878,7152.88,1,4,115,7152.88,0,3
87880,1942.88,1,2,59,1942.88,0,0
87883,40.00,1,1,4,40.00,0,0
87893,719.16,1,1,12,719.16,0,0
87894,7022.36,1,4,149,7022.36,0,3
87895,2780.85,2,2,63,1390.43,0,2
87896,396.00,1,1,8,396.00,0,0
87897,4649.20,1,3,89,4649.20,0,0
87899,2864.59,1,2,80,2864.59,0,0
87900,780.00,1,1,12,780.00,0,0
87906,1170.00,1,1,18,1170.00,0,0
87908,5805.00,1,1,45,5805.00,0,3
87909,3379.00,1,2,81,3379.00,0,0
87911,3150.00,1,1,45,3150.00,0,0
87913,201.90,1,1,10,201.90,0,0
87919,1048.16,2,3,26,524.08,0,2
87921,200.00,1,1,16,200.00,0,0
87928,945.00,1,1,21,945.00,0,0
87930,7260.63,2,5,125,3630.31,0,2
87931,519.74,1,1,26,519.74,0,0
87935,888.00,1,1,37,888.00,0,0
87937,29.50,1,1,1,29.50,0,0
87954,1725.29,2,2,63,862.65,0,2
87957,5176.00,1,2,80,5176.00,0,0
87959,272.79,1,1,21,272.79,0,0
87960,980.55,1,1,9,980.55,0,0
87961,2648.79,2,4,109,1324.39,0,2
87964,4350.00,1,1,50,4350.00,1,1
87971,3776.38,2,2,56,1888.19,0,2
87972,5563.95,1,1,49,5563.95,0,0
87983,4726.00,1,1,40,4726.00,0,0
87986,2492.34,2,3,70,1246.17,1,1
87989,1398.44,1,4,50,1398.44,0,0
87995,3419.62,1,1,38,3419.62,0,0
87999,3042.51,1,3,51,3042.51,0,0
88001,3542.50,1,2,72,3542.50,0,0
88003,2206.40,1,1,32,2206.40,0,0
88016,809.19,1,1,37,809.19,0,0
88026,1796.60,1,2,17,1796.60,0,0
88027,159.96,1,1,4,159.96,0,0
88029,959.60,1,1,40,959.60,0,0
88039,208.42,1,1,17,208.42,0,0
88040,1881.00,1,1,19,1881.00,0,0
88049,5435.32,1,2,43,5435.32,0,0
88051,1908.70,2,4,77,954.35,0,2
88053,479.25,1,1,15,479.25,0,0
88054,5569.74,1,2,56,5569.74,0,0
88056,2058.00,1,1,42,2058.00,0,0
88058,328.30,1,1,14,328.30,0,0
88059,1125.00,1,2,40,1125.00,0,0
88063,7145.65,1,2,41,7145.65,0,3
88070,8400.00,1,1,40,8400.00,0,3
88075,975.00,1,1,39,975.00,0,0
88080,233.82,1,1,18,233.82,0,0
88081,1476.15,1,2,23,1476.15,0,0
88084,8414.02,2,3,97,4207.01,0,2
88088,2975.00,1,1,35,2975.00,0,0
88089,3549.50,2,2,59,1774.75,0,2
88091,576.00,1,1,48,576.00,0,0
88097,460.41,1,2,9,460.41,0,0
88101,849.50,1,1,50,849.50,0,0
88104,8286.21,2,7,150,4143.11,0,2
88106,17846.91,1,3,99,17846.91,0,3
88115,3441.20,2,5,100,1720.60,0,2
88118,665.82,1,1,18,665.82,0,0
88122,837.75,2,3,19,418.88,0,2
88123,1500.00,1,1,50,1500.00,0,0
88124,1133.73,1,1,27,1133.73,0,0
88127,3284.00,1,2,32,3284.00,0,0
88129,712.50,1,1,5,712.50,0,0
88131,2527.00,1,1,38,2527.00,0,0
88132,1400.00,1,1,8,1400.00,0,0
88133,136.00,1,1,8,136.00,0,0
88137,225.00,1,1,5,225.00,0,0
88138,287.98,1,1,34,287.98,0,0
88140,2714.00,1,1,46,2714.00,0,0
88145,2068.85,1,1,23,2068.85,0,0
88151,368.50,1,2,30,368.50,0,0
88156,1173.48,1,1,44,1173.48,0,0
88160,544.00,1,1,8,544.00,0,0
88162,167.84,1,1,4,167.84,0,0
88163,3955.00,1,2,49,3955.00,0,0
88164,1629.75,2,2,62,814.88,0,2
88165,2770.35,3,3,74,923.45,1,2
88167,623.61,1,1,39,623.61,0,0
88168,639.80,1,1,20,639.80,0,0
88172,7707.70,1,2,77,7707.70,1,1
88174,1102.15,1,1,47,1102.15,1,1
88176,756.00,1,1,14,756.00,0,0
88179,4276.91,1,4,136,4276.91,0,0
88181,2694.09,3,4,92,898.03,0,2
88184,975.00,1,1,39,975.00,0,0
88186,647.82,1,1,18,647.82,0,0
88189,5926.80,2,2,53,2963.40,0,2
88196,335.93,1,1,7,335.93,0,0
88200,1014.98,1,1,38,1014.98,0,0
88203,3554.65,1,4,100,3554.65,0,0
88206,6361.00,1,2,74,6361.00,0,3
88218,2936.64,1,2,29,2936.64,0,0
88223,575.00,1,1,23,575.00,0,0
88225,595.70,1,1,46,595.70,0,0
88226,916.85,2,2,19,458.43,0,2
88231,12012.63,1,4,105,12012.63,0,3
88233,8151.00,1,1,39,8151.00,0,3
88239,13032.65,1,4,96,13032.65,0,3
88240,3036.81,2,3,52,1518.41,0,2
88242,1507.71,1,1,29,1507.71,0,0
88244,4068.95,2,3,79,2034.48,0,2
88254,448.00,1,1,16,448.00,1,1
88257,645.62,1,1,38,645.62,0,0
88259,270.00,1,1,15,270.00,0,0
88260,279.92,1,1,8,279.92,0,0
88261,1161.00,2,3,45,580.50,0,2
88266,3080.42,1,4,65,3080.42,0,0
88268,19600.00,1,1,49,19600.00,0,3
88277,1511.77,1,1,29,1511.77,0,0
88278,1886.00,1,1,41,1886.00,0,0
88281,410.00,1,2,25,410.00,0,0
88282,335.92,1,1,8,335.92,0,0
88284,12029.68,2,3,65,6014.84,0,3
88297,17882.86,1,3,110,17882.86,0,3
88300,2312.31,1,2,69,2312.31,0,0
88304,3690.00,1,1,45,3690.00,0,0
88311,2711.55,1,2,44,2711.55,0,0
88313,1386.46,1,4,75,1386.46,0,0
88315,1382.50,1,1,35,1382.50,0,0
88321,983.25,1,1,25,983.25,1,1
88324,455.62,1,1,38,455.62,1,1
88325,450.00,1,1,18,450.00,0,0
88327,213.78,1,1,21,213.78,0,0
88331,2041.72,1,3,89,2041.72,0,0
88333,3051.50,1,1,17,3051.50,0,0
88335,5413.50,1,2,45,5413.50,0,0
88336,4416.00,1,1,32,4416.00,0,0
88340,2035.00,1,1,37,2035.00,0,0
88342,269.19,1,1,27,269.19,0,0
88344,390.77,1,1,23,390.77,0,0
88345,7252.00,1,1,49,7252.00,0,3
88346,3888.00,1,1,40,3888.00,0,0
88348,472.80,1,1,12,472.80,0,0
88352,7822.80,1,1,24,7822.80,0,3
88354,8835.00,1,1,19,8835.00,0,3
88359,259.74,1,1,26,259.74,0,0
88361,436.77,1,1,23,436.77,0,0
88368,972.00,1,1,27,972.00,0,0
88382,1122.24,1,1,28,1122.24,0,0
88384,1228.92,1,1,49,1228.92,0,0
88389,518.00,1,1,40,518.00,0,0
88397,408.98,1,1,11,408.98,0,0
88406,285.00,1,1,15,285.00,0,0
88407,2425.50,1,1,49,2425.50,0,0
88409,1599.60,1,1,40,1599.60,0,0
88411,2209.54,1,2,41,2209.54,0,0
88412,3501.74,1,2,30,3501.74,0,0
88415,75.00,1,1,5,75.00,0,0
88417,272.70,1,1,27,272.70,0,0
88418,1886.00,1,1,41,1886.00,0,0
88420,930.51,1,1,49,930.51,0,0
88428,1755.00,1,1,39,1755.00,0,0
88429,2805.00,1,1,33,2805.00,1,1
88430,1902.67,2,3,66,951.33,0,2
88433,917.20,1,1,40,917.20,1,1
88440,2573.10,1,2,34,2573.10,0,0
88442,1906.00,1,2,22,1906.00,0,0
88446,1948.78,2,2,53,974.39,0,2
88447,390.00,1,1,26,390.00,0,0
88452,678.20,1,1,5,678.20,0,0
88454,1331.64,1,1,36,1331.64,1,1
88456,3158.70,1,2,27,3158.70,0,0
88457,2681.55,1,1,45,2681.55,0,0
88460,1886.82,1,1,13,1886.82,1,1
88469,702.00,1,1,13,702.00,1,1
88473,419.94,1,1,6,419.94,0,0
88478,240.00,1,1,24,240.00,0,0
88481,18.24,1,1,2,18.24,0,0
88483,2878.83,1,2,42,2878.83,0,0
88486,445.86,1,2,54,445.86,0,0
88488,560.00,1,1,28,560.00,0,0
88489,5805.00,1,1,45,5805.00,0,3
88491,1049.58,1,1,42,1049.58,0,0
88494,6006.82,1,2,85,6006.82,1,1
88495,1031.65,1,1,47,1031.65,0,0
88496,688.00,1,2,35,688.00,0,0
88499,1511.10,1,2,52,1511.10,0,0
88501,1820.00,1,1,26,1820.00,0,0
88505,1800.68,1,1,28,1800.68,0,0
88507,199.00,1,1,10,199.00,0,0
88516,799.90,1,1,10,799.90,0,0
88519,4319.68,2,4,125,2159.84,0,2
88520,860.61,1,3,49,860.61,0,0
88521,195.48,1,2,24,195.48,0,0
88525,1496.00,1,1,22,1496.00,0,0
88538,1540.00,1,1,28,1540.00,1,1
88543,2954.87,2,3,94,1477.43,0,2
88545,404.85,1,1,15,404.85,0,0
88552,1928.50,1,1,38,1928.50,0,0
88554,326.25,1,1,5,326.25,1,1
88556,1680.00,1,1,40,1680.00,0,0
88560,954.74,1,2,35,954.74,0,0
88561,5939.56,1,1,44,5939.56,0,3
88567,608.40,1,1,40,608.40,0,0
88568,1516.00,2,2,42,758.00,0,2
88580,975.00,1,1,39,975.00,0,0
88582,1650.70,1,2,43,1650.70,0,0
88583,450.00,1,1,30,450.00,1,1
88585,5789.50,2,3,89,2894.75,0,2
88586,396.00,1,1,11,396.00,1,1
88591,298.50,1,1,3,298.50,0,0
88592,3835.00,1,3,109,3835.00,0,0
88599,505.54,1,1,46,505.54,1,1
88600,756.00,1,1,24,756.00,0,0
88605,1628.92,1,3,46,1628.92,0,0
88606,1097.74,1,2,61,1097.74,0,0
88607,968.55,1,2,45,968.55,0,0
88609,2967.00,3,7,117,989.00,0,2
88613,2175.00,1,2,49,2175.00,0,0
88625,6766.44,1,4,72,6766.44,0,3
88626,7480.00,1,2,56,7480.00,0,3
88633,339.90,1,1,10,339.90,0,0
88634,496.86,1,1,49,496.86,0,0
88637,571.80,1,1,15,571.80,0,0
88638,768.50,1,1,29,768.50,1,1
88644,1839.54,1,1,46,1839.54,0,0
88650,3997.50,1,1,50,3997.50,0,0
88655,1899.00,1,1,20,1899.00,0,0
88658,217.20,1,1,24,217.20,0,0
88659,4637.97,1,3,60,4637.97,0,0
88660,7162.53,1,2,74,7162.53,0,3
88665,5012.00,1,1,28,5012.00,0,0
88669,577.50,1,1,33,577.50,0,0
88670,2873.40,1,2,48,2873.40,0,0
88673,1711.18,1,2,71,1711.18,0,0
88676,2374.47,1,4,89,2374.47,1,1
88678,6396.00,1,1,39,6396.00,0,3
88679,1361.83,1,2,65,1361.83,0,0
88680,2099.58,1,1,42,2099.58,0,0
88682,79.20,1,1,6,79.20,0,0
88684,204.00,1,1,6,204.00,0,0
88695,175.00,1,1,7,175.00,0,0
88715,1816.77,1,1,23,1816.77,0,0
88718,569.62,1,1,38,569.62,0,0
88722,1587.00,1,1,23,1587.00,0,0
88724,175.00,1,1,7,175.00,1,1
88726,1443.00,1,1,26,1443.00,0,0
88727,125.00,1,1,5,125.00,0,0
88730,6446.09,1,4,111,6446.09,0,3
88733,1649.60,2,2,45,824.80,0,2
88736,3744.00,1,1,48,3744.00,0,0
88738,1894.26,1,2,67,1894.26,0,0
88739,608.00,1,1,19,608.00,0,0
88746,1163.30,2,2,30,581.65,0,2
88748,2709.55,1,2,45,2709.55,0,0
88750,6048.00,1,1,32,6048.00,0,3
